Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9978332910876608,0.014178259510192586,0.9999999816104274
2014,0.9977890342221153,0.06152540815892921,0.9999999314189272
2015,0.9978241014326796,0.23553604564304442,0.9999997268071541
2016,0.9979323949909727,0.5487617662401473,0.9999992127126318
2017,0.9979758848763738,0.7670918931479651,0.9999975556503573
2018,0.998058172618646,0.8743202035141666,0.9999941898257463
2019,0.9981105422532217,0.9064404001157914,0.9999878811883897
2020,0.9982377121275917,0.9097942625900777,0.9999868111886686
2021,0.9982454104555449,0.8903489838790041,0.999993552333804
2022,0.998195293065768,0.837136193514663,0.9999974816312285
2023,0.9980079062578833,0.7178922559893721,0.9999993593891763
