Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.976964135299623,0.601951477819215,0.9982468963715488
2014,0.9752993657232156,0.5930667287438108,0.9980480357688823
2015,0.9737073664270339,0.5774815868991049,0.9978927013349994
2016,0.9719191249598,0.5601431306789194,0.9977187776172043
2017,0.9695838827686281,0.5510404851561761,0.9975047866284918
2018,0.9676185363175118,0.5308024844471892,0.997216902464928
2019,0.9654046517146664,0.5120266924032856,0.996972059967922
2020,0.962782636571095,0.48634311999930385,0.9967154697871895
2021,0.9602186048287764,0.46527383668609995,0.9964568250273033
2022,0.9574006916586717,0.4420045535969009,0.9962104639938574
2023,0.95452246364526,0.42386829053122826,0.9959543356760877
