Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9998293646982966,0.9060428220693564,0.999999999409169
2014,0.999123850298029,0.8278048968592706,0.9999999701012778
2015,0.9955689276204412,0.7129387852558012,0.9999986131925673
2016,0.9769201664979434,0.5371119824805825,0.9999469434369148
2017,0.8880023341996919,0.351351599034305,0.9988157739645366
2018,0.549145156043354,0.15755696330654118,0.9848917725543938
2019,0.1875382102072737,0.017753427534009665,0.9148036674662818
2020,0.0469164990800115,0.0005287244040180486,0.7510431829996366
2021,0.010103017319479924,1.2767708855782987e-05,0.5222207360709639
2022,0.0020457496096738803,2.722630600016177e-07,0.30218218340470204
2023,0.0004138175840362252,5.7364944483748636e-09,0.16252671452826006
