Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.006367255859314481,1.0069515940094911e-08,0.9999626384254692
2014,0.004824091088673845,3.4375683594056073e-08,0.9995645366448697
2015,0.003776843421014131,1.2646439961710824e-07,0.9963829068506427
2016,0.0029993840623950834,4.0272448156831035e-07,0.965618920573919
2017,0.0022698397127547255,1.1270571581697829e-06,0.7791188079524346
2018,0.0016461584498417162,2.3284827974834737e-06,0.39934207614999373
2019,0.0013211851542006192,2.9084666711533452e-06,0.17477570346650007
2020,0.001030452918435204,2.4042956327648172e-06,0.09652539346401355
2021,0.0008369968551165233,8.196039503722229e-07,0.09367322427179113
2022,0.0006370736488029809,2.68984913454164e-07,0.12785256568046408
2023,0.0005097044752853889,5.582016180391879e-08,0.26990456183415196
