Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.0008782367525047581,3.487831820638881e-10,0.7351492004463811
2014,0.0009240839533379481,3.142161430548654e-09,0.5369082125103147
2015,0.0009096056456527619,2.5791941346985817e-08,0.360726785292629
2016,0.0009679987472767876,1.1070484531872246e-07,0.2560770195414592
2017,0.001004396843635395,5.004445245086936e-07,0.18843084749285038
2018,0.0010602935450773406,1.5259468641386587e-06,0.14783226891503173
2019,0.0011500179696532502,1.9993671323536533e-06,0.14363355430545405
2020,0.001397743430417175,1.7323124974702948e-06,0.20964504327023703
2021,0.0015844083723767924,1.3034763671978853e-06,0.40966412855919143
2022,0.0017137488144356172,6.752624158917285e-07,0.7673800986499444
2023,0.0017722155984282737,2.5632829672659384e-07,0.9509458389544464
