Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.013881279030364645,1.770111971308482e-08,0.9999907523863371
2014,0.009901322759074141,6.626510915125986e-08,0.9999157063663703
2015,0.00707877215237952,1.7908124524528015e-07,0.9988233823645206
2016,0.00483478220198082,4.1765499496863527e-07,0.9900776523352467
2017,0.003580269303356934,1.0580472881309514e-06,0.9247993103643386
2018,0.0025779104395175865,2.2921099778534345e-06,0.6606964854605698
2019,0.0017199211578276955,2.8973825906075655e-06,0.3185328493183447
2020,0.0011962824953396923,2.678709406266628e-06,0.15519267604568834
2021,0.0008487983315580542,1.2345724441442184e-06,0.10692708635098545
2022,0.0006670194634086552,2.990676644525489e-07,0.11985316433827646
2023,0.00047839550257468874,4.7833638301618606e-08,0.1752710911663556
