Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9995743128741452,0.1990931939703699,0.9999999575542199
2014,0.999554810027562,0.4350095223265702,0.9999998973375199
2015,0.9995495735069242,0.6945165490733034,0.9999997433534836
2016,0.9995441568437717,0.8504581789471799,0.9999994311403125
2017,0.9995406425172366,0.92840416024618,0.9999988134783385
2018,0.9995503613000921,0.9528645303081325,0.9999977444884268
2019,0.9995907115334997,0.9700038824651172,0.9999961412246726
2020,0.9996076356574893,0.9714286823870131,0.9999961226356158
2021,0.9995998121854219,0.9700526260511405,0.9999975393605874
2022,0.9995619291414322,0.9616610545513791,0.9999987115507262
2023,0.9995578895694492,0.9378886038304356,0.9999995672934785
