Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.8823744530481571,0.16151257006326447,0.9911853529225183
2014,0.8559400175387297,0.13479725743962315,0.9889369782611009
2015,0.8253361014976788,0.11011942025787375,0.9860974185801201
2016,0.7890209311128982,0.08859858463346681,0.9823381048289894
2017,0.7469818121602598,0.0715357511292797,0.9778326935881234
2018,0.6995043558425995,0.05644117670271941,0.9719500091497262
2019,0.6488542883889294,0.04540595247828534,0.9651653577087459
2020,0.5943995455377826,0.03641328301148211,0.9563183175357125
2021,0.5370441498141125,0.029468831387773144,0.9452847473739867
2022,0.479412341130551,0.023754679838728053,0.9318150657409681
2023,0.42147649521617525,0.019134122663807766,0.9160982587564741
