Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9887109007757391,4.009602610653712e-06,0.9999996954718473
2014,0.9912047724779063,4.533736756715816e-05,0.9999994267906948
2015,0.9934466515053109,0.0004725544937525093,0.9999989609239381
2016,0.9949256633000334,0.004763546614912082,0.9999981318173065
2017,0.9963275722420062,0.03881440920740962,0.999996955724242
2018,0.9973303104433133,0.21457351824153614,0.9999958388409015
2019,0.9981210730526615,0.6059816496627182,0.9999944146129958
2020,0.9986837493152387,0.8426384620968419,0.9999934022012134
2021,0.9991093120731726,0.9251205421476846,0.9999955863506704
2022,0.999366795002572,0.9442941324192713,0.9999985036655731
2023,0.9995162020112032,0.9441199273721671,0.9999996782496738
