Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9994434501810628,0.04397962406090771,0.999999998055267
2014,0.9993272852713182,0.1257947004516999,0.9999999868637094
2015,0.9991186980515778,0.3192045460783626,0.999999919675597
2016,0.9988454680522838,0.5777126012799857,0.9999996165861554
2017,0.9985307077785328,0.7625726654081294,0.9999982169635693
2018,0.9980490213749353,0.8096765190910961,0.9999939289332667
2019,0.9974888744558118,0.8176839786288232,0.9999881227552668
2020,0.9967713610420998,0.7342098053380478,0.9999868966988992
2021,0.995745679135914,0.5182027846060664,0.9999908017386583
2022,0.9946372147385218,0.18040020490770448,0.9999947621824838
2023,0.9929431942499518,0.039890184438717266,0.9999979809011103
