Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9329234494964502,0.0011865143838468081,0.9999825156210069
2014,0.9480815429886609,0.005625184909097509,0.9999732588105293
2015,0.9594496042690226,0.024618768784298344,0.9999603372570959
2016,0.968217781271222,0.10157559568769693,0.9999552791694344
2017,0.9758421043264807,0.2997030540522359,0.9999463410316759
2018,0.9810324495842251,0.5883444637478753,0.9999435009933859
2019,0.985998630485727,0.7676024136720235,0.9999410930493025
2020,0.990070838087025,0.8457035859780426,0.9999484840377936
2021,0.9930156821910928,0.8633821145001381,0.9999700661948093
2022,0.99498792331712,0.8564809429996343,0.9999859211761007
2023,0.9962962349983355,0.8127065436960459,0.9999946024158245
