Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.003929771414326903,1.7523005120880689e-06,0.5970897437732442
2014,0.005026388285612937,5.803352800743582e-06,0.47370926470478075
2015,0.006350451219238254,1.3173638353800569e-05,0.34335724723468275
2016,0.00807492581083559,3.189866674764365e-05,0.2443711865707424
2017,0.01023916277851116,7.22804280867226e-05,0.1786151101330626
2018,0.012968066185464207,0.00014256601708036745,0.14413725927439006
2019,0.01606976097470636,0.00024544929099076416,0.13920605348064105
2020,0.020114794174429268,0.0003633514802338209,0.15863110502207414
2021,0.025537652694224727,0.00044905977716735925,0.21735035173612482
2022,0.03145872714698482,0.00042146477064200174,0.342662890934708
2023,0.03910536890713644,0.0003653499807587171,0.5535461170380092
