Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.5079047706587616,0.3031877256737353,0.6813077291860135
2014,0.5809520626847747,0.3734266658137875,0.7331528895010478
2015,0.6507176223886361,0.4528273176209875,0.7820757470445105
2016,0.7149135047340063,0.5288032538428876,0.8253643790571384
2017,0.7711483054849011,0.6023835858790693,0.8631815355699372
2018,0.8190651778315343,0.6689170104494654,0.8951930757037292
2019,0.8587620684971392,0.7278453681416814,0.9204029970874745
2020,0.8905184243374129,0.7798592534695704,0.9411381520782168
2021,0.9157603053976398,0.8232990415495437,0.956903712693596
2022,0.9357954175376274,0.8593616709919863,0.968761981098878
2023,0.9513589934631621,0.8900383887344313,0.9775935165925326
