Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.007226424992019261,0.0012594456842960305,0.02765749875156815
2014,0.011746866006006964,0.0023050751483513804,0.03953978482095285
2015,0.019156866177418005,0.004214482611261182,0.05786799739373527
2016,0.031105530225594476,0.0074495971585840535,0.08427368582570591
2017,0.04997285723829862,0.012900286641932058,0.12181441429000091
2018,0.07926039952768488,0.02298627017119345,0.17696287465005697
2019,0.12377480328627247,0.038082321181905604,0.24882726070330027
2020,0.1891052543333728,0.06264864439949304,0.3392064303916608
2021,0.2773867073710992,0.10044506432770257,0.46355415670405525
2022,0.3860878148297947,0.15181384609532686,0.591784978333911
2023,0.505410250318977,0.2238637216110983,0.7103245486187044
