Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.010200272789408393,2.7361118539360825e-07,0.24457080143736362
2014,0.02665994327217394,3.2137302058018078e-06,0.3768984959399429
2015,0.0716976937441053,3.255350251622489e-05,0.5868257203080127
2016,0.17165494264266154,0.0003081737604828146,0.7946608311532228
2017,0.3542120475810616,0.0028495994284430397,0.9197686764509652
2018,0.5875487737029648,0.02299592865304213,0.9765374971253538
2019,0.7851877433476169,0.13257507594172696,0.9942575935456716
2020,0.9089647353940884,0.37619289051792754,0.9988114590884644
2021,0.9657987821454275,0.6254974188785419,0.99980210643857
2022,0.9879945674028822,0.7938471407365942,0.9999779459826444
2023,0.9956858725005864,0.882968461611785,0.9999974691973571
