Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.4038098967636088,2.0935426933443156e-06,0.9998298177285506
2014,0.5937231586867233,1.9729299871657996e-05,0.9998203247440947
2015,0.7514020308006321,0.00018423771300926276,0.9998097293226342
2016,0.8617843744545579,0.0016316268961986777,0.999820487817361
2017,0.9297030374953512,0.013527129551104388,0.9998470359559776
2018,0.9656344586035923,0.08967307244310688,0.9998861337990211
2019,0.9831294308230987,0.3929236588867183,0.9999125987915294
2020,0.9921749281512724,0.7777378618806375,0.9999529511457098
2021,0.9965453194915452,0.9233321276162554,0.9999792775509954
2022,0.9983482768676509,0.9703765060473226,0.9999920613395676
2023,0.999211253006666,0.9843720872777687,0.9999981766862451
