Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.0011244134880091991,1.9641900651067916e-07,0.4967115237263478
2014,0.0017723538039696013,7.677911895915431e-07,0.37269745830118134
2015,0.002702859161978167,2.484252539866442e-06,0.28161280869442973
2016,0.004017482056705084,9.383210033806822e-06,0.20531553004366243
2017,0.006137689402245674,2.9815648102585838e-05,0.15040590261332595
2018,0.009095119259541215,0.00010090679666273198,0.11814517112905175
2019,0.013523592016932654,0.00026207847865702147,0.12264619635859146
2020,0.020586364136858035,0.0004471394252420796,0.15942995852938338
2021,0.03104016622454453,0.0005565636128511307,0.24773530293618626
2022,0.045896180943288095,0.00047881873594142845,0.43500119839596485
2023,0.0681141177456902,0.0002999056783768152,0.699927475177343
