Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9979567961986588,0.019724586892919786,0.9999999575627103
2014,0.9978935637569579,0.06972151971969509,0.9999998735484923
2015,0.997900055143619,0.2148174077702282,0.9999995579965975
2016,0.9978637621740092,0.49996952696466135,0.9999988359526094
2017,0.9978738372464124,0.743491230552632,0.999997074847405
2018,0.9980189648595323,0.8479210674353411,0.9999932900202212
2019,0.998177599089467,0.8826530395526655,0.9999872273085368
2020,0.9981730653139712,0.8956781193695614,0.9999839919690713
2021,0.9980916603829346,0.8715780975879764,0.999988518829177
2022,0.997970935202526,0.8156336259246053,0.9999949653636099
2023,0.997833374527911,0.7000304921063724,0.9999984302406133
