Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.00040987688654536787,1.7582537902454151e-12,0.9975925243584215
2014,0.001876342883938795,1.2575791872820293e-10,0.9975448383830806
2015,0.00898060830931761,1.1102114659598134e-08,0.9976975148705919
2016,0.042655718185632255,8.050936253357121e-07,0.9978286289047175
2017,0.17518482724917073,5.439927943306471e-05,0.9978359474354864
2018,0.5162927417902742,0.002855285190085598,0.998284008130855
2019,0.8523335719248589,0.07581523788080592,0.9985993029643039
2020,0.9694451218541065,0.4965591675319296,0.9993980028610688
2021,0.9932139580755677,0.8581601995063581,0.9999551842364044
2022,0.9983531103830119,0.9533958945699393,0.9999991134291368
2023,0.9996283155700165,0.9778460216471265,0.9999999843011467
