Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9996266684875061,0.8455887667016556,0.9999997446988903
2014,0.999246316899083,0.8489557334391339,0.9999987766665682
2015,0.998448631576911,0.8478987963413092,0.9999945006164519
2016,0.9968134998193345,0.8508683753906112,0.9999744931860244
2017,0.9936112528214165,0.8411297487411507,0.9998831939373412
2018,0.9872622308425277,0.8362377779197037,0.9994602221981626
2019,0.9747107621895286,0.8049846857251873,0.9977404352702329
2020,0.9500455219342354,0.7396630551118422,0.9926325103768969
2021,0.9040559347637365,0.6128507654866695,0.982701754367512
2022,0.8191995749207722,0.38115020906476554,0.9709941194487035
2023,0.6916001907606543,0.15207365759333416,0.9642719154601638
