Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.8647308479724138,8.876728734871321e-10,0.9999999981288009
2014,0.9051620631121156,3.4431082226020523e-08,0.9999999808851704
2015,0.9355037004084084,1.4916345765327273e-06,0.9999998347132711
2016,0.9555986396532342,5.562995577780313e-05,0.9999987817446843
2017,0.9701404939702445,0.001839681129332315,0.9999924785957066
2018,0.9802848889567316,0.049562347679750283,0.9999542199642503
2019,0.9855773238481323,0.5417613520727823,0.9998572560222613
2020,0.990355565687376,0.8509076928438741,0.999865988815475
2021,0.9941831071944852,0.7349147702015176,0.9999757933671773
2022,0.996429067279782,0.3226443205818453,0.999998931608925
2023,0.9975767758781753,0.05979146381531009,0.9999999601586942
