Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.19071557927184368,0.03953118783693834,0.5456503462726225
2014,0.2257919141949527,0.04901328966009944,0.5908736423084354
2015,0.2622573204743571,0.05929380325740538,0.6394824817176356
2016,0.3015945951592875,0.07289653638877908,0.6900776198906782
2017,0.34701884487237533,0.08782578249463549,0.7350895202643566
2018,0.3932308583723216,0.10680321769334,0.7694867757830732
2019,0.4412035957477606,0.1295001479473291,0.8013939403498537
2020,0.491353568583761,0.1543130699058859,0.8377679579517676
2021,0.5420123090894791,0.18023219495761605,0.8652834717586274
2022,0.5907471530955902,0.20983093909066067,0.8885321727583367
2023,0.6390509309849408,0.24159710992963815,0.9075578147047685
