Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9855400176889278,0.9244643184817821,0.997328335637475
2014,0.9842345298310131,0.9184795494186485,0.9970661321893703
2015,0.9828370049106514,0.9126623049346179,0.9967359235861654
2016,0.9812297773227583,0.9069657610868768,0.996443378245172
2017,0.9793608317985896,0.9005011313884338,0.9960152993287421
2018,0.9774019734016284,0.892746967035917,0.9957167843455068
2019,0.9753538020741243,0.8836063030744367,0.995326886252074
2020,0.9731032304629816,0.8736388647501986,0.9948530531258754
2021,0.970513100064537,0.8612068448515126,0.9943454774047691
2022,0.9677258069188001,0.8463804656049845,0.993783500679152
2023,0.9646649592442891,0.831771324342904,0.9931618030713355
