Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.029476293962927197,2.591405376801974e-11,0.9999945526791708
2014,0.0893022715503886,1.5072566517117715e-09,0.9999889904474889
2015,0.23896366367059718,8.078809835722399e-08,0.9999791600753046
2016,0.5170224055436109,3.3537637099768953e-06,0.9999674350790311
2017,0.783061216742892,0.00019183180689967785,0.9999457072972743
2018,0.9241529124978758,0.00767898529537734,0.9999095128198189
2019,0.9758358689509106,0.1879290941846297,0.999895839159457
2020,0.9930756325852572,0.8187315699337976,0.9999173187022798
2021,0.9979638872837566,0.9615049664843764,0.9999805961194645
2022,0.9994262885419822,0.9759696474653546,0.9999989705207694
2023,0.9998297229180291,0.9689580064652402,0.9999999655151506
