Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.05507297385208165,2.623660045321655e-06,0.9986570818396373
2014,0.04597960943554772,7.344927756112121e-06,0.9926058711979647
2015,0.03738820639276405,1.7978633324907166e-05,0.9609543760655598
2016,0.03112357662042915,4.6718130593711615e-05,0.8200252550817199
2017,0.025435113142691104,0.00010344421754108058,0.5013584464413926
2018,0.019287756028512893,0.0002068986786766547,0.2506123405488308
2019,0.014292219913037606,0.0003133609416065651,0.1589879404160094
2020,0.01174201060588606,0.00018113114846466223,0.13626182090159908
2021,0.01007428427351412,6.056894963878128e-05,0.1520663908978302
2022,0.008722943504012391,1.8139842465891306e-05,0.19606839678081933
2023,0.007483606447088125,3.4083667441021097e-06,0.30260034446395356
