Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9694862839337652,2.7270609567128653e-11,0.9999999999999634
2014,0.982509697001857,2.0115408114638545e-09,0.9999999999989359
2015,0.9888788289171017,1.311015659896725e-07,0.9999999999724923
2016,0.9931609264336767,9.25598845267419e-06,0.9999999992710157
2017,0.995527944257359,0.0006724066347137504,0.999999987516259
2018,0.9970954977150202,0.039395634365818395,0.9999998770671654
2019,0.9978104987271968,0.5771709289957975,0.9999995072662483
2020,0.9981916456587508,0.8955591224522428,0.9999996413084593
2021,0.9989640783263771,0.6696653197675587,0.9999999075074616
2022,0.9994207241338033,0.1363943138369337,0.9999999957241633
2023,0.999661485120919,0.0069001513858546375,0.9999999998714219
