Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.028359525281197055,6.766650881983721e-12,0.9999999981474395
2014,0.017382108156926396,6.676712969611203e-11,0.9999998717415451
2015,0.010689571848827446,5.431234872044555e-10,0.9999928072259504
2016,0.006114531656942243,3.6369404452395654e-09,0.9997065401188024
2017,0.003772915264778056,2.660917828467114e-08,0.9862178401764293
2018,0.00222150129932693,1.2112818875356036e-07,0.700085462164706
2019,0.0013073504211897997,3.30593782997028e-07,0.14169994052401141
2020,0.0007361417836349307,2.5018525345291914e-07,0.04686288955229454
2021,0.0004949851433058871,3.305543662730596e-08,0.04209907728721924
2022,0.0002981249321687068,2.050572344008903e-09,0.10986697747827438
2023,0.00019209980643292564,6.860533897096148e-11,0.37733150921601494
