Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.05308166413367224,6.246892710214389e-05,0.44785240552165745
2014,0.11026110156590635,0.00037933437897101066,0.5655633485891401
2015,0.2186515893952266,0.002412056384495434,0.6826275341372764
2016,0.3844321296925951,0.011970697830372827,0.804348754493109
2017,0.5712024369177966,0.04875010544018199,0.8964299551880544
2018,0.7382502348968552,0.1684595757152995,0.9576873115533683
2019,0.8567539592124203,0.3928371335426341,0.9866894437540685
2020,0.9292179170886443,0.6126766766501243,0.9965094108201676
2021,0.9663378835254195,0.764192031284362,0.9991269801258724
2022,0.9846954985370282,0.8513069340268434,0.9998187052453376
2023,0.9931319676993332,0.9043012267668809,0.9999616538321454
