Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9132822394394027,0.011487585446513503,0.9999315417666055
2014,0.9353616486697666,0.03565913844450751,0.9999211526545752
2015,0.9518825842499936,0.09268382433190846,0.999901166558858
2016,0.964754663381822,0.22560158497257007,0.9998972106854854
2017,0.97357591729228,0.40537715477483444,0.9998917905815897
2018,0.98037512738823,0.5997660346609812,0.9998946343893357
2019,0.9854215910754878,0.7282564587467234,0.9999149292698545
2020,0.9894819807864881,0.8012864027331076,0.9999396161145793
2021,0.9926997064636573,0.8277215854349514,0.9999595065434398
2022,0.9950000761028971,0.8286773627705208,0.9999759638881952
2023,0.9963987073503462,0.8150931084809886,0.9999882139083721
