Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9329488447207039,0.0010378307240708714,0.9999104786816481
2014,0.9547394074179445,0.004237449131377207,0.9999060271006894
2015,0.9689156783535667,0.016189452347276184,0.9999078414565553
2016,0.9789043415997909,0.0639210085461324,0.9999121331106406
2017,0.9860492169826577,0.224220496531076,0.9999252187096724
2018,0.9903243706545004,0.49306294969298414,0.9999410378465181
2019,0.9936354359835391,0.7669098903504893,0.9999482097290463
2020,0.9957735605331755,0.8999113222324984,0.9999656355765563
2021,0.9971966522787894,0.952974727214833,0.9999782233936862
2022,0.9981903082615317,0.971691746018517,0.9999898604394429
2023,0.9988217078273265,0.9806362329350011,0.999995040249589
