Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.7313797208521977,0.04914583922959789,0.9809602326922133
2014,0.8001851614917628,0.0756484882953951,0.9863697056830316
2015,0.8570995225111283,0.11315345235724003,0.9903315493303904
2016,0.8998285560092515,0.1636924221705497,0.9932513294066744
2017,0.9308920579144293,0.2275838135194715,0.9954439604620526
2018,0.9523366559653974,0.3112233393690457,0.9969933762460693
2019,0.9670485553367789,0.406520040285952,0.9978975701645773
2020,0.9776881859410071,0.5100395679062361,0.9985795501970748
2021,0.9848756266686418,0.6141196083049306,0.9990484927702068
2022,0.9898991368862711,0.7010486327666758,0.9993753365299444
2023,0.9931868753878219,0.7722066693193008,0.9995889832030515
