Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9798718831850792,0.014909542201448842,0.9999998460053968
2014,0.9865117652503739,0.0530179587225206,0.999999583641114
2015,0.9909982425521364,0.17249318808847067,0.9999989208865431
2016,0.9942339668977116,0.4144625945651782,0.9999972132509564
2017,0.9964679954728117,0.6505387921433922,0.9999946840792763
2018,0.9978016538432304,0.8103183511255491,0.9999911419076497
2019,0.9985221285929653,0.8918566612321593,0.9999890660103972
2020,0.9989708024786166,0.9216652343270478,0.9999938505326159
2021,0.9992567106750883,0.9301856736458903,0.9999974647671882
2022,0.9994823489177123,0.9027045052575822,0.9999991307368162
2023,0.9996377577420712,0.8587455074325671,0.9999997740455951
