Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,6.919166126678191e-08,2.32121887905005e-13,0.008794374670013313
2014,4.7321883855153626e-07,6.1750184762049986e-12,0.01692118215879429
2015,3.232365968378384e-06,1.6079585581739165e-10,0.03358901527580393
2016,2.1677157747446537e-05,4.128576075643729e-09,0.06798747884977771
2017,0.00014637319832170803,9.910219779465607e-08,0.12817477973121918
2018,0.001006202786836565,2.5275261827211302e-06,0.22937787960762998
2019,0.006874382281763574,6.105470572479633e-05,0.3819327093578696
2020,0.04491764305153151,0.0012687938613704453,0.5683610447553388
2021,0.24499734795914999,0.023088910931551045,0.7468291469735169
2022,0.6916530428886886,0.22240117554602942,0.8937134246950791
2023,0.9374130443905859,0.6772978854098624,0.9854122457220614
