Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9963941661393012,0.0016670602079747474,0.9999999974771521
2014,0.9961115887510192,0.009475643758547644,0.9999999831437248
2015,0.9957967498684981,0.05966408780221275,0.9999998869160202
2016,0.9953274188814227,0.23698857569629256,0.9999993849597428
2017,0.9952719747656446,0.5761039717221437,0.9999973229958176
2018,0.995146146193985,0.7816884349487342,0.9999901447392817
2019,0.9950942709653636,0.8509014209223351,0.9999793934261273
2020,0.9947761489291236,0.8410393667350684,0.9999792236233985
2021,0.9941828676700548,0.7108366495690381,0.999991634626116
2022,0.99367111010928,0.4481389413307427,0.9999977310675388
2023,0.9932684489593675,0.15063304994987844,0.9999995402392834
