Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.03569731739747383,7.225179113535116e-07,0.999831964204127
2014,0.03579748993711999,3.2900568208188917e-06,0.9990726504817522
2015,0.03506925099884473,1.4130119993243466e-05,0.9951181666389043
2016,0.03498940043643608,4.9955243495748445e-05,0.9715626618000318
2017,0.03546724603969913,0.00019341100885574672,0.8757016174878373
2018,0.03521561304265662,0.0005911536178556079,0.6183381451352423
2019,0.03643384824497624,0.0012836399673469589,0.3202306593123609
2020,0.035525931106169736,0.001552766840625142,0.23577516042162625
2021,0.03453725161926674,0.0007979829200146735,0.3738530441093446
2022,0.033693601013251306,0.0002463737283784017,0.6688466482420121
2023,0.031464335767749305,5.699585966527809e-05,0.8793830740206441
