Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.009478907010240973,7.015273292941473e-07,0.9441180702524703
2014,0.011133165046000874,2.391540434085482e-06,0.865520085047187
2015,0.01280006844475215,8.870477828504079e-06,0.7171530029015666
2016,0.01506685326360738,3.108530742215482e-05,0.5130878202796633
2017,0.016941263695556583,9.948077921421118e-05,0.3185492621473657
2018,0.018806304052949654,0.00028559317268941285,0.2089856283156406
2019,0.021232718631277896,0.0006945729795502167,0.16601380734116936
2020,0.024695774415473583,0.0009536568631719509,0.18641898164835596
2021,0.030172182720874317,0.0006595412260638023,0.26736527405874794
2022,0.03593117860759233,0.0003288835346851291,0.46025027629643217
2023,0.042330803214358746,0.00015510909587737845,0.7344326239395725
