Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.6131347014689918,0.3372677225002238,0.7455734910315118
2014,0.6141477397314363,0.33684976755480106,0.7455428485254194
2015,0.6151299498426448,0.33818310815936675,0.7453983542728472
2016,0.6164557943803703,0.34124328645667246,0.746185692025493
2017,0.6177226750496229,0.3464812582778404,0.7447471908742045
2018,0.6187289657501197,0.3492099346784239,0.7441023451556452
2019,0.6193906652550906,0.35287459995446746,0.7447118006999242
2020,0.6200995015613099,0.35311306832056844,0.7482582516103361
2021,0.6207071935353015,0.35034426535814334,0.7494272300659385
2022,0.6217429548797917,0.3499304046304614,0.7518162885984484
2023,0.6223359310168719,0.3468788958956148,0.7552479447016666
