Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.34694812487794796,0.12888650558003456,0.5712059647522036
2014,0.40416028365256257,0.166159034702974,0.611534517455288
2015,0.4645547751653357,0.20828341716788673,0.6567077174590086
2016,0.5270852554242595,0.256914982836228,0.6955956148015873
2017,0.5876914719640959,0.3054432582273228,0.7408833237949674
2018,0.6464257547240431,0.3635541141846912,0.7820468332489655
2019,0.701041905505684,0.42181633478475905,0.8217290563459346
2020,0.7499685091071887,0.480507184359963,0.857844285129217
2021,0.7927009400977303,0.537979514594864,0.8875007299672992
2022,0.8303668263623125,0.5978199938910332,0.9139071181715281
2023,0.8614849944840469,0.6571645787832973,0.9350908767065232
