Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.00778978986196361,3.705760391914598e-05,0.23377764200561596
2014,0.008107473915949154,5.746004711181799e-05,0.18013887949824528
2015,0.00866808736745525,9.370049329115e-05,0.14116802540962653
2016,0.009041164167431993,0.00014253183831477453,0.11238389618504725
2017,0.009363479947530142,0.0002045627361808645,0.09465343275012889
2018,0.009646828586653479,0.0002685883336943407,0.08110881351625424
2019,0.009939434664578518,0.0003337145492868824,0.07237534098017614
2020,0.010639334285731845,0.0003280825456415985,0.07103998932616164
2021,0.011391354673681926,0.0003336614074643438,0.07409888595971982
2022,0.01226026900843543,0.0003128265066571955,0.08524709646368599
2023,0.013091937441144876,0.0002610435346870913,0.10472686487496545
