Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9143820100653282,0.10534364542731081,0.9988441504411631
2014,0.9348465829638328,0.16565974432716102,0.9988359452435837
2015,0.9500077554462578,0.26183750768226455,0.9988259237753128
2016,0.9611123383650291,0.36445668748704946,0.9989555251174604
2017,0.9702542346163702,0.472645608927089,0.9990193461199692
2018,0.9777274669330968,0.5835822112254004,0.9991884450739894
2019,0.9827678480754454,0.647396961390577,0.9993681151793027
2020,0.9868154293916676,0.7066786832438898,0.9994914665705656
2021,0.9899472052184183,0.743209584261916,0.9996332618434067
2022,0.9924093380748602,0.772585856748564,0.9997452495046936
2023,0.9942207051542201,0.7987708165753815,0.9998346182917457
