Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.996085111014168,0.8169648752582083,0.9999149981931645
2014,0.9952874828120867,0.8104336953017041,0.9998860919388561
2015,0.9943613191466657,0.7993839763828458,0.9998475683080609
2016,0.9932233979047351,0.788416284720918,0.9997979852370369
2017,0.9919705813313138,0.7658195558720762,0.9997327623466771
2018,0.9902914378896008,0.7505914198721698,0.9996496294012811
2019,0.9886453880514681,0.7201342103191904,0.9995472912242244
2020,0.9866502126516676,0.6876323106358883,0.9994794223070743
2021,0.9838145083995571,0.6576777008471824,0.9993764718162608
2022,0.9809047601968277,0.6207283951682165,0.9992691713310125
2023,0.9772955566878807,0.5705810315436403,0.9991338059679469
