Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.9992464268289254,0.0006051654294768128,0.9999999999981252
2014,0.9989308284730856,0.003565103330060414,0.9999999999482965
2015,0.9984910614473888,0.02262282436004012,0.9999999986660708
2016,0.9978251623481433,0.10707129817473182,0.9999999638336684
2017,0.9966992571870242,0.35588265445980644,0.9999988474133087
2018,0.9952022216431621,0.6548444376505317,0.9999780340736494
2019,0.9931629421070397,0.7728848306960937,0.9998531142995167
2020,0.9891019839608903,0.5352742812863898,0.9998395626699105
2021,0.984345668075816,0.08583991045856923,0.9999375759531609
2022,0.9781021949566528,0.004680820944861528,0.9999839123144743
2023,0.9685633411953506,0.00016092777432100028,0.9999969361779996
