Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.2563003997837514,2.156461395287526e-08,0.9999971061216578
2014,0.4299738901353497,5.939888075928322e-07,0.9999919283011276
2015,0.6216685569521466,1.685150914205216e-05,0.9999777831720471
2016,0.7837901278721877,0.0004428852121602007,0.9999416971999214
2017,0.8842530233271546,0.010908955334119569,0.9998571583462971
2018,0.9439202860934978,0.18042915440523352,0.9996687110898402
2019,0.9740673251278607,0.7342123976565358,0.9995136335282957
2020,0.98955197321249,0.9019193192395681,0.9996132354573574
2021,0.9948533085105037,0.9200319945148204,0.9999599208610426
2022,0.9974720550185068,0.8842002615379229,0.999998274796625
2023,0.9988548862538605,0.7949860590748119,0.9999999209457093
