Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.8070862763083304,0.4835437292220817,0.9265713253233748
2014,0.7722089632552775,0.4345838584286276,0.907438791883694
2015,0.7330851435524683,0.38364754219505665,0.8868738481049987
2016,0.6901432081187593,0.3341537292113603,0.8615331488839615
2017,0.6439678689409292,0.29009492451215413,0.8332660601358385
2018,0.5945996682743573,0.24702427572757532,0.8023964958669718
2019,0.5418462471697343,0.2119817754001622,0.7669656887172547
2020,0.48742056760985863,0.17814184929115623,0.726414410778921
2021,0.43383573139018855,0.14599928928495728,0.6817396468653923
2022,0.38188078806303644,0.12031183169837542,0.6331730172931611
2023,0.33257065604927366,0.09739288995085353,0.5851738022401238
