Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.0028771651127837495,1.456992262921534e-07,0.17000768940638974
2014,0.0034861047892283913,4.882256581512805e-07,0.1444629944028468
2015,0.004166897215508613,1.671220991628419e-06,0.11842166191315684
2016,0.0047879127205075755,5.787190593360111e-06,0.10601253647956048
2017,0.005281171736334944,1.665922312743287e-05,0.09831547948706736
2018,0.006291679423479272,4.251648317439568e-05,0.09843850373611429
2019,0.007467640796888013,9.360968480492207e-05,0.10279516088243017
2020,0.009455350343103887,0.00015136697565962888,0.11292053093598597
2021,0.012593267964791537,0.00014044402968187633,0.13802815398382992
2022,0.01701714310457034,0.00012909650589351952,0.19465235606385156
2023,0.022015536440757485,0.00010389954908578655,0.3313725600574437
