Year,Median_Probability_Resistance,Lower_95_Credible_Interval,Upper_95_Credible_Interval
2013,0.0008874168914836174,1.7240498192917306e-10,0.11842627378488256
2014,0.004045021304710336,5.502848518895091e-09,0.2392267167833148
2015,0.01758471634251368,1.8441761592381517e-07,0.4594152579039036
2016,0.07588716044309762,6.400127122171725e-06,0.704502046418462
2017,0.26301826476736423,0.00020242004695000574,0.8921372602295418
2018,0.6045213308375283,0.007437618369843662,0.9771688231691945
2019,0.8642343835259791,0.15435402610853222,0.9965521306186137
2020,0.9649635493035671,0.634155531650544,0.9996294620348285
2021,0.992717955791236,0.8924010480354733,0.999969889494582
2022,0.9984967530857086,0.9606762211995518,0.9999983721069514
2023,0.9996979633887598,0.9835595840019907,0.999999902428651
